Transaction_ID,Name,City,State,Country,Age,Gender,Income,Total_Purchases,Total_Amount,Product_Category,Product_Brand,Product_Type,Shipping_Method,Payment_Method,products
1027554,Daniel Martinez,Munich,Berlin,Germany,55,Male,Low,8,899.2530546,Clothing,Zara,Jeans,Standard,Cash,High-waisted jeans
1027561,Amy Richardson,Canberra,New South Wales,Australia,46,Female,High,10,3167.342317,Electronics,Apple,Smartphone,Standard,Credit Card,Nokia
1027572,Erik Strong,Nottingham,England,UK,36,Female,High,6,2135.399419,Grocery,Nestle,Snacks,Same-Day,Credit Card,Beef jerky
1027589,William Mendez,Leicester,England,UK,36,Female,Low,9,1058.479567,Home Decor,Bed Bath & Beyond,Kitchen,Same-Day,Credit Card,Toaster
1027603,Sheryl Reid,Duisburg,Berlin,Germany,46,Female,Low,2,554.1905052,Books,HarperCollins,Fiction,Same-Day,Cash,Romance
1027636,Sierra Flores,Chicago,Connecticut,USA,34,Female,Medium,5,1841.008545,Grocery,Pepsi,Water,Express,Cash,Distilled water
1027679,William Martin,Boston,Georgia,USA,23,Male,High,9,2728.32542,Books,HarperCollins,Non-Fiction,Same-Day,Credit Card,Travel
1027697,Kevin Avery,Darwin,New South Wales,Australia,20,Female,Low,8,2515.903392,Electronics,Samsung,Tablet,Standard,Debit Card,Amazon Fire Tablet
1027719,Ronald Clark,New York,Kansas,USA,23,Female,Medium,4,1742.251122,Electronics,Samsung,Tablet,Express,Credit Card,Asus ZenPad
1027729,Tanner Wilson,Leeds,England,UK,26,Male,High,1,288.3206512,Books,Random House,Fiction,Standard,Credit Card,Literary fiction
1027746,Brandon Aguilar,Brighton,England,UK,55,Male,Medium,8,1013.215777,Home Decor,Bed Bath & Beyond,Bathroom,Same-Day,PayPal,Sink
1027757,Tanya Martinez,St. John's,Ontario,Canada,46,Male,Medium,6,1201.594212,Books,Random House,Non-Fiction,Same-Day,Debit Card,History
1027815,Christopher Carr,Bielefeld,Berlin,Germany,26,Male,Low,6,809.8489638,Electronics,Whirepool,Fridge,Standard,Debit Card,Side-by-side refrigerator
1027816,Joanne Knight,Portsmouth,England,UK,19,Male,Medium,9,2090.903277,Clothing,Zara,Shirt,Same-Day,Debit Card,Sweatshirt
1027854,Colin Stone,Sheffield,England,UK,30,Male,High,3,861.8831781,Home Decor,IKEA,Decorations,Express,Credit Card,Candles
1027877,Tyler Davis,Sheffield,England,UK,20,Male,Medium,2,433.061979,Clothing,Nike,Shorts,Standard,PayPal,Chino shorts
1027909,Cynthia Wyatt,Boston,Georgia,USA,23,Female,High,8,1549.361702,Home Decor,Home Depot,Decorations,Express,Debit Card,Clocks
1027930,Jordan Robbins,Newcastle,New South Wales,Australia,61,Female,Low,1,496.3307487,Books,HarperCollins,Fiction,Same-Day,Cash,Romance
1027933,David Miller,Leipzig,Berlin,Germany,48,Male,Low,8,1115.412171,Electronics,Apple,Laptop,Express,Debit Card,Samsung Notebook
1027997,Charles Kennedy,Chicago,South Dakota,USA,20,Female,Low,4,1839.905547,Grocery,Nestle,Coffee,Express,Debit Card,Americano
1028000,Jodi Nichols,San Diego,Washington,USA,46,Male,Medium,3,1011.634046,Home Decor,Home Depot,Furniture,Express,Credit Card,Wardrobe
1028041,Steven Cummings,Adelaide,New South Wales,Australia,35,Female,Medium,1,485.5162393,Clothing,Zara,Jeans,Same-Day,PayPal,Cropped jeans
1028056,Cynthia Park,Melbourne,New South Wales,Australia,51,Female,Low,5,720.165304,Electronics,Samsung,Television,Express,Credit Card,LCD TV
1028146,Jennifer Patterson,Oxford,England,UK,21,Male,Medium,10,1468.44111,Electronics,Sony,Headphones,Standard,Debit Card,Sports headphones
1028147,Toni Key,Nottingham,England,UK,61,Male,High,1,463.0923247,Electronics,BlueStar,BlueStar AC,Express,Cash,Ductless AC
1028165,Jason May,Victoria,Ontario,Canada,35,Male,Medium,2,813.935231,Clothing,Adidas,Shoes,Standard,Cash,Slippers
1028195,Jeffery Bennett,Plymouth,England,UK,21,Female,Medium,6,242.9604457,Home Decor,IKEA,Furniture,Same-Day,Debit Card,Bookshelf
1028202,Larry Palmer,San Antonio,Nebraska,USA,27,Male,High,9,2688.332352,Electronics,Samsung,Smartphone,Express,Debit Card,Motorola Moto
1028217,Maureen Sandoval,Melbourne,New South Wales,Australia,28,Male,High,4,1796.803638,Home Decor,IKEA,Lighting,Standard,Credit Card,Pendant lights
1028241,Cynthia Woods,Adelaide,New South Wales,Australia,70,Male,High,3,1459.252996,Grocery,Pepsi,Water,Express,PayPal,Spring water
1028253,Bryce Torres,Boston,Georgia,USA,23,Female,High,10,201.7132824,Grocery,Nestle,Coffee,Standard,Cash,Ground coffee
1028294,Rebekah Chambers,Minneapolis,Michigan,USA,20,Female,High,8,1016.656847,Books,Penguin Books,Non-Fiction,Express,Cash,Business
1028305,Joshua Davis,San Francisco,Maine,USA,26,Male,High,6,870.5356469,Electronics,Samsung,Television,Standard,Credit Card,Android TV
1028468,Richard Mitchell,Colorado Springs,Louisiana,USA,23,Male,Medium,6,2704.44557,Books,Random House,Literature,Same-Day,Credit Card,Non-fiction literature
1028474,Shelly Mccarthy,Fort Worth,New Mexico,USA,19,Female,Medium,2,399.128823,Books,Random House,Non-Fiction,Express,PayPal,Health
1028502,James Swanson,Albury-Wodonga,New South Wales,Australia,46,Female,Medium,6,1480.77434,Grocery,Coca-Cola,Juice,Standard,Cash,Orange juice
1028559,Kristen Reed,Charlotte,Connecticut,USA,22,Male,Medium,1,28.7836039,Electronics,Samsung,Tablet,Express,PayPal,Amazon Fire Tablet
1028569,Susan Sullivan,Portsmouth,England,UK,19,Male,Medium,4,699.9178224,Clothing,Nike,Shoes,Standard,Debit Card,Slippers
1028590,Brenda Nichols DDS,Wollongong,New South Wales,Australia,48,Female,Low,4,331.4402682,Grocery,Pepsi,Water,Express,Cash,Distilled water
1028629,Karen Randolph,London,England,UK,21,Female,Medium,6,1876.459112,Electronics,Sony,Smartphone,Standard,Cash,Samsung Galaxy
1028663,Robert Jackson,Louisville,Nebraska,USA,62,Male,Medium,9,4067.078617,Books,Random House,Literature,Same-Day,Credit Card,Literary fiction
1028689,Timothy Davidson,Baltimore,Michigan,USA,29,Female,Low,5,2395.398085,Grocery,Nestle,Snacks,Standard,PayPal,Granola bars
1028690,Jeffrey Mann,Hull,England,UK,19,Male,Medium,2,974.9071493,Grocery,Pepsi,Soft Drink,Same-Day,Cash,Cola
1028700,Ian Spence,Southampton,England,UK,39,Female,Medium,2,389.6210331,Electronics,BlueStar,BlueStar AC,Express,Credit Card,Mini-split AC
1028780,Wendy Gutierrez,Philadelphia,Georgia,USA,35,Male,Medium,10,1427.963738,Home Decor,IKEA,Furniture,Express,Debit Card,Bookshelf
1028785,Erica Cortez,Darwin,New South Wales,Australia,53,Male,High,3,439.5122954,Clothing,Nike,Shoes,Standard,Debit Card,Sandals
1028786,Alexis Swanson,Glasgow,England,UK,30,Male,High,4,517.8406489,Electronics,Samsung,Smartphone,Standard,Credit Card,Samsung Galaxy
1028814,Victor Fowler,Tulsa,Washington,USA,53,Male,Medium,1,297.9228291,Electronics,Sony,Smartphone,Same-Day,Cash,Samsung Galaxy
1028826,Joseph Holloway,Geelong,New South Wales,Australia,20,Female,High,1,272.0687808,Grocery,Pepsi,Water,Express,Credit Card,Mineral water
1028855,Jonathan Walker,Chicago,Connecticut,USA,34,Male,Low,8,1872.632365,Books,HarperCollins,Non-Fiction,Standard,Credit Card,Psychology
1028986,Warren Mcfarland,Southampton,England,UK,70,Male,Low,4,831.6124104,Books,Random House,Literature,Same-Day,PayPal,Poetry
1029028,Matthew Olson,Kelowna,Ontario,Canada,64,Female,Medium,1,170.5203363,Clothing,Zara,Dress,Standard,Credit Card,Cocktail dress
1029045,Alan Mitchell,Geelong,New South Wales,Australia,52,Male,Medium,2,539.3041152,Electronics,Sony,Smartphone,Standard,Debit Card,Samsung Galaxy
1029128,Charles Carroll,Frankfurt,Berlin,Germany,22,Female,Medium,2,392.6330693,Home Decor,IKEA,Furniture,Same-Day,Cash,Bed
1029145,Tiffany White,Dresden,Berlin,Germany,46,Male,Low,2,413.9280883,Home Decor,Home Depot,Tools,Same-Day,Credit Card,Caulking gun
1029153,Joshua Payne,Portsmouth,England,UK,19,Female,Medium,3,1167.121054,Home Decor,Home Depot,Tools,Express,Debit Card,Pliers
1029193,Curtis Barrera,Boston,Georgia,USA,23,Female,High,6,600.4818265,Grocery,Nestle,Snacks,Express,Debit Card,Pretzels
1029213,Susan Leblanc,Portsmouth,England,UK,55,Female,High,9,939.9499581,Electronics,BlueStar,BlueStar AC,Express,Credit Card,Portable AC
1029269,Julie Butler,San Francisco,Maine,USA,26,Female,High,3,1017.91493,Home Decor,Bed Bath & Beyond,Kitchen,Express,Credit Card,Food processor
1029305,Roger Donovan,Fort Worth,New Mexico,USA,19,Male,Low,10,4450.821039,Grocery,Coca-Cola,Juice,Same-Day,PayPal,Mixed fruit juice
1029325,Christopher Weaver,Boston,Georgia,USA,23,Male,High,8,344.200659,Home Decor,IKEA,Lighting,Express,Debit Card,Track lighting
1029332,Jeff Shepard,Virginia Beach,New Jersey,USA,26,Male,Low,2,938.2508243,Books,HarperCollins,Fiction,Express,Debit Card,Romance
1029377,Michael Gonzales,Toowoomba,New South Wales,Australia,46,Female,Medium,5,2472.503368,Grocery,Pepsi,Water,Express,Debit Card,Mineral water
1029454,Kristen Johnson,Kelowna,Ontario,Canada,55,Female,High,4,1922.23473,Home Decor,Home Depot,Furniture,Standard,Cash,Sofa
1029533,Jessica Rubio,Sheffield,England,UK,48,Male,Medium,3,1449.140589,Clothing,Zara,Dress,Express,Cash,Bodycon dress
1029556,Rebecca Duarte,Albuquerque,Florida,USA,40,Female,Medium,5,1577.29863,Electronics,Samsung,Tablet,Express,Credit Card,Acer Iconia Tab
1029559,Krista Nelson,Oklahoma City,New Mexico,USA,20,Male,Medium,6,375.7160528,Home Decor,IKEA,Furniture,Same-Day,PayPal,Sofa
1029566,David Ward,Windsor,Ontario,Canada,20,Male,Low,3,628.3261942,Electronics,Apple,Tablet,Standard,Credit Card,Microsoft Surface
1029631,Regina Nelson,Perth,New South Wales,Australia,26,Male,Low,7,1725.975151,Electronics,Whirepool,Fridge,Express,Credit Card,Mini fridge
1029656,Robert Harris,Atlanta,Kentucky,USA,26,Male,Low,6,2892.844884,Electronics,Whirepool,Fridge,Standard,Debit Card,Stainless steel refrigerator
1029672,James Williams,Hobart,New South Wales,Australia,20,Male,Medium,10,3809.24951,Books,Random House,Fiction,Standard,Credit Card,Science fiction
1029720,Amanda Chase,Nashville,Rhode Island,USA,40,Male,Medium,3,750.0516182,Grocery,Nestle,Chocolate,Standard,Debit Card,Chocolate-covered nuts
1029722,Carolyn Smith,Belfast,England,UK,62,Male,Medium,9,3205.899465,Books,Penguin Books,Children's,Same-Day,Debit Card,Clothing
1029732,Sandy Munoz,Launceston,New South Wales,Australia,64,Female,Low,9,451.5680237,Clothing,Nike,Shoes,Express,Credit Card,Flip flops
1029758,Ryan Quinn,Chicago,Connecticut,USA,34,Female,Low,10,358.9032389,Grocery,Pepsi,Water,Express,Debit Card,Spring water
1029776,Joshua Jones,Windsor,Ontario,Canada,50,Male,Medium,5,2382.589372,Home Decor,IKEA,Decorations,Express,Credit Card,Rugs
1029793,Benjamin Thomas,Ballarat,New South Wales,Australia,68,Female,Low,3,635.1839183,Grocery,Pepsi,Soft Drink,Express,Cash,Root beer
1029828,Joel Davis,Munich,Berlin,Germany,42,Male,Low,2,901.3180273,Books,HarperCollins,Fiction,Same-Day,Credit Card,Romance
1029831,Casey Mccullough,Newcastle upon Tyne,England,UK,46,Male,Medium,1,25.51518737,Grocery,Nestle,Snacks,Express,Credit Card,Beef jerky
1029937,Michael Huerta,Houston,Texas,USA,21,Male,Low,4,811.7913039,Grocery,Coca-Cola,Water,Standard,Credit Card,Sparkling water
1029945,Amanda Stanley,Calgary,Ontario,Canada,38,Male,Medium,7,1749.719343,Clothing,Zara,Dress,Standard,Debit Card,Shift dress
1029972,Tim Frey,Nuremberg,Berlin,Germany,22,Female,High,3,981.6897918,Books,Random House,Non-Fiction,Standard,Cash,Self-help
1029981,Kathleen Ortiz,Hull,England,UK,20,Male,Medium,10,2165.432119,Home Decor,IKEA,Decorations,Standard,Cash,Mirrors
1030024,Jose Smith,Hobart,New South Wales,Australia,20,Female,High,6,2460.772563,Clothing,Adidas,T-shirt,Same-Day,PayPal,Long-sleeve tee
1030156,Melissa Roach,Townsville,New South Wales,Australia,70,Male,Low,10,2208.039282,Books,HarperCollins,Thriller,Standard,Cash,Legal thriller
1030194,Julia Hall,Hobart,New South Wales,Australia,22,Male,Medium,6,1131.367988,Books,Random House,Non-Fiction,Express,Debit Card,Science
1030240,Ashley Kim,Brighton,England,UK,20,Male,Medium,4,1086.460462,Books,HarperCollins,Non-Fiction,Standard,Debit Card,Travel
1030274,Kelly Barker,Cologne,Berlin,Germany,49,Male,Medium,2,22.92322348,Home Decor,Bed Bath & Beyond,Bathroom,Same-Day,Debit Card,Shower curtain
1030281,Kelly Davis,Winnipeg,Ontario,Canada,46,Male,Medium,1,246.1470287,Grocery,Coca-Cola,Soft Drink,Standard,Cash,Iced tea
1030293,Michele Lucas,Frankfurt,Berlin,Germany,46,Female,Low,1,465.219885,Grocery,Pepsi,Juice,Express,Debit Card,Pineapple juice
1030336,Matthew Schwartz,Chicago,Connecticut,USA,32,Female,Medium,6,1666.775698,Clothing,Nike,Shoes,Standard,Cash,Loafers
1030445,Sharon Evans,Berlin,Berlin,Germany,45,Male,Low,3,869.9893042,Electronics,Samsung,Smartphone,Standard,Debit Card,Huawei P
1030462,Destiny Henderson,Townsville,New South Wales,Australia,19,Female,Medium,6,2875.639261,Home Decor,IKEA,Lighting,Standard,Credit Card,Recessed lighting
1030542,Joshua Lee,Geelong,New South Wales,Australia,29,Male,Medium,5,1235.353946,Electronics,Apple,Smartphone,Same-Day,PayPal,Samsung Galaxy
1030545,Jennifer Hampton,Vancouver,Ontario,Canada,26,Male,Low,7,2979.425444,Electronics,Whirepool,Fridge,Express,Debit Card,Smart refrigerator
1030553,Lauren Herrera,Fort Worth,New Mexico,USA,19,Female,Low,8,712.9148853,Home Decor,Bed Bath & Beyond,Bathroom,Same-Day,Cash,Sink
1030559,Austin Williams,Chicago,Connecticut,USA,34,Male,Low,1,163.1533487,Electronics,Sony,Smartphone,Standard,Debit Card,OnePlus
1030561,Kaitlin Cannon,Columbus,Mississippi,USA,22,Female,Low,5,668.5754069,Clothing,Adidas,T-shirt,Same-Day,Credit Card,Henley tee
1030601,Tiffany Stout,Boston,Georgia,USA,23,Male,High,4,679.9612071,Books,Penguin Books,Fiction,Express,Debit Card,Dystopian
1030633,George Lopez,Colorado Springs,Georgia,USA,22,Male,Low,8,1385.560032,Grocery,Coca-Cola,Water,Same-Day,Cash,Sparkling water
1030664,Jasmine Lane,Fort Worth,New Mexico,USA,19,Male,High,9,3767.857639,Home Decor,Bed Bath & Beyond,Kitchen,Standard,PayPal,Food processor
1030665,Caroline Edwards,Bonn,Berlin,Germany,19,Male,High,1,25.94267889,Books,Penguin Books,Non-Fiction,Same-Day,Debit Card,Memoir
1030699,Bryan Wilson,Memphis,Florida,USA,54,Male,Medium,4,1107.57805,Clothing,Nike,T-shirt,Same-Day,Cash,V-neck tee
1030718,Mr. Justin Hicks,Melbourne,New South Wales,Australia,54,Male,Medium,8,3372.950547,Clothing,Zara,Dress,Express,Credit Card,Bodycon dress
1030727,Deborah Jones,Hamburg,Berlin,Germany,30,Female,Low,3,540.3434415,Electronics,Samsung,Tablet,Standard,Cash,Amazon Fire Tablet
1030826,Cynthia Miller,Portsmouth,England,UK,19,Female,Medium,7,1269.007212,Electronics,Sony,Smartphone,Same-Day,Credit Card,Sony Xperia
1030843,Debra Wood,Frankfurt,Berlin,Germany,22,Male,Medium,3,586.080112,Electronics,Apple,Tablet,Standard,PayPal,Acer Iconia Tab
1030846,Ryan Larson,Indianapolis,South Carolina,USA,23,Male,High,7,1974.715433,Home Decor,Bed Bath & Beyond,Kitchen,Standard,Cash,Food processor
1030875,Jamie Leblanc,Cardiff,England,UK,22,Male,High,6,2508.743957,Electronics,Apple,Tablet,Express,PayPal,Sony Xperia Tablet
1030939,Keith Vincent,DÃ¼sseldorf,Berlin,Germany,20,Male,Low,1,469.1613654,Home Decor,Home Depot,Tools,Express,PayPal,Hammer
1030942,Michael Ponce,Tucson,Indiana,USA,46,Male,Low,2,362.505837,Home Decor,Bed Bath & Beyond,Bedding,Same-Day,Debit Card,Throw pillow
1031034,Francisco Shepard,Nottingham,England,UK,45,Female,Medium,5,910.1914308,Clothing,Adidas,Jacket,Express,Credit Card,Peacoat
1031034,Francisco Shepard,Nottingham,England,UK,45,Female,Medium,5,910.1914308,Clothing,Adidas,Jacket,Express,Cash,Varsity jacket
1031051,Douglas Thomas,Regina,Ontario,Canada,43,Female,Low,4,1742.970951,Electronics,Apple,Laptop,Standard,Debit Card,Asus ZenBook
1031071,Teresa Mejia,Melbourne,New South Wales,Australia,26,Male,Low,2,386.093084,Books,HarperCollins,Non-Fiction,Standard,PayPal,Travel
1031104,Brenda Lee,Tucson,Ohio,USA,46,Female,Medium,10,625.1484935,Grocery,Pepsi,Juice,Express,Credit Card,Tomato juice
1031116,Susan Willis,Kelowna,Ontario,Canada,43,Female,Medium,5,1966.583629,Clothing,Adidas,T-shirt,Standard,Debit Card,Plain tee
1031157,Jerry Taylor,Vancouver,Ontario,Canada,57,Male,Medium,5,1404.253355,Home Decor,IKEA,Decorations,Same-Day,PayPal,Decorative pillows
1031195,Jorge Meyer,Frankfurt,Berlin,Germany,22,Male,Medium,6,2239.005898,Grocery,Coca-Cola,Soft Drink,Same-Day,Cash,Cola
1031206,Tyler Parker,Portsmouth,England,UK,24,Female,Medium,7,2573.463498,Books,HarperCollins,Fiction,Same-Day,Credit Card,Literary fiction
1031260,Jonathan Cabrera,San Francisco,Maine,USA,26,Male,High,1,486.9783042,Electronics,Apple,Tablet,Same-Day,Debit Card,Asus ZenPad
1031275,Ms. Sheena Stevens,Bonn,Berlin,Germany,26,Male,Medium,4,1431.60703,Electronics,Whirepool,Fridge,Standard,Credit Card,Side-by-side refrigerator
1031276,Annette Jones,Boston,Georgia,USA,23,Female,High,4,1546.139429,Grocery,Coca-Cola,Juice,Express,Cash,Grape juice
1031290,Beth Walton,London,Ontario,Canada,20,Female,High,7,104.9404935,Home Decor,IKEA,Furniture,Standard,Cash,TV stand
1031333,Sarah Cohen,Bonn,Berlin,Germany,20,Female,Medium,4,961.2115104,Grocery,Nestle,Chocolate,Same-Day,Credit Card,Chocolate-covered fruits
1031343,Mark Adams,Quebec City,Ontario,Canada,53,Male,Low,10,2989.839582,Books,Penguin Books,Children's,Same-Day,Cash,Sports equipment
1031353,John Glenn,London,Ontario,Canada,32,Female,Medium,7,1797.297787,Grocery,Coca-Cola,Juice,Same-Day,Credit Card,Grape juice
1031469,Richard Brooks,San Francisco,Maine,USA,26,Male,High,5,412.7863256,Home Decor,Home Depot,Decorations,Same-Day,Debit Card,Rugs
1031475,Andrea Cooper,Boston,Georgia,USA,23,Female,High,1,419.5060146,Grocery,Nestle,Snacks,Standard,Credit Card,Cheese snacks
1031531,Thomas Smith,Oxford,England,UK,21,Male,Medium,5,1327.977499,Clothing,Nike,Shoes,Express,Cash,Sneakers
1031549,Zachary Moore,Birmingham,England,UK,62,Male,Medium,8,1250.437977,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Express,Cash,Split AC
1031562,Roger Fletcher,Chicago,Connecticut,USA,20,Male,Low,6,1820.037058,Clothing,Nike,Shorts,Same-Day,Credit Card,Cycling shorts
1031612,Diana Ramirez,Frankfurt,Berlin,Germany,46,Male,High,7,767.9399341,Books,Penguin Books,Children's,Same-Day,PayPal,Books
1031648,Sarah Gonzalez,New Orleans,Nebraska,USA,20,Male,Low,4,912.2127676,Clothing,Nike,T-shirt,Same-Day,Debit Card,Raglan tee
1031649,Jennifer Collins,Jacksonville,South Carolina,USA,20,Male,High,1,218.8311955,Electronics,Apple,Laptop,Express,Cash,Dell XPS
1031676,Denise Gentry,Boston,Georgia,USA,23,Male,High,4,1251.419085,Electronics,Apple,Tablet,Standard,PayPal,iPad
1031678,Jeffrey Rodriguez,Raleigh,Idaho,USA,30,Male,Low,2,222.5213916,Grocery,Coca-Cola,Soft Drink,Same-Day,Cash,Root beer
1031706,Ann Holland,El Paso,Montana,USA,46,Female,Low,3,1146.434658,Books,Penguin Books,Fiction,Express,PayPal,Literary fiction
1031711,Timothy Morse,San Francisco,Maine,USA,26,Male,High,3,861.3868967,Grocery,Pepsi,Juice,Same-Day,PayPal,Mixed fruit juice
1031759,Daniel Brown,Stuttgart,Berlin,Germany,22,Male,Medium,1,183.5884487,Electronics,Sony,Television,Express,Credit Card,Android TV
1031761,Derek Ramirez,Launceston,New South Wales,Australia,54,Male,High,4,483.8502951,Grocery,Pepsi,Water,Standard,PayPal,Artesian water
1031842,Paula Walker,Jacksonville,Alaska,USA,56,Male,High,2,474.9677725,Home Decor,IKEA,Decorations,Same-Day,Credit Card,Wall art
1031875,Ashley Miles,Chicago,Connecticut,USA,34,Male,Medium,6,2781.93311,Grocery,Pepsi,Water,Same-Day,Cash,Distilled water
1031910,Pamela West,Colorado Springs,Connecticut,USA,23,Male,Medium,2,742.5985729,Books,Penguin Books,Children's,Express,Debit Card,Educational kits
1031917,Robert Castro,Frankfurt,Berlin,Germany,22,Male,Medium,8,555.5279752,Home Decor,IKEA,Furniture,Standard,Cash,Bookshelf
1031925,Susan Brady,Liverpool,England,UK,20,Female,High,4,1111.921902,Books,Penguin Books,Non-Fiction,Same-Day,Credit Card,Biography
1031925,Shirley Phillips,Memphis,Maine,USA,24,Male,Medium,9,2314.025643,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Same-Day,Credit Card,Window AC
1032061,Stacey Smith,Sheffield,England,UK,20,Male,Low,3,509.4432645,Grocery,Nestle,Coffee,Same-Day,Cash,Cappuccino
1032132,Luke Payne,Gold Coast,New South Wales,Australia,26,Male,Low,5,316.1464868,Electronics,Whirepool,Fridge,Same-Day,Credit Card,Mini fridge
1032168,Rebecca Williams,Bielefeld,Berlin,Germany,38,Female,Low,5,610.470563,Grocery,Nestle,Coffee,Same-Day,Credit Card,Espresso
1032213,Andrew Gillespie,Kitchener,Ontario,Canada,45,Male,Low,5,1718.107739,Grocery,Coca-Cola,Soft Drink,Standard,Debit Card,Root beer
